id,brightness,url,,
nasa_techdoc_20060023324,240.7115481,"<a href=""http://www.archive.org/details/nasa_techdoc_20060023324"">link</a>",,
arxiv-astro-ph9712339,240.694779,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712339"">link</a>",,
arxiv-astro-ph0107579,240.5884793,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107579"">link</a>",,
nasa_techdoc_19930015534,240.5652342,"<a href=""http://www.archive.org/details/nasa_techdoc_19930015534"">link</a>",,
arxiv-astro-ph0406011,240.4815209,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406011"">link</a>",,
nasa_techdoc_19720025179,240.4744452,"<a href=""http://www.archive.org/details/nasa_techdoc_19720025179"">link</a>",,
jstor-112580,240.4535576,"<a href=""http://www.archive.org/details/jstor-112580"">link</a>",,
nasa_techdoc_19820008114,240.341846,"<a href=""http://www.archive.org/details/nasa_techdoc_19820008114"">link</a>",,
arxiv-astro-ph0609042,240.3311377,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609042"">link</a>",,
arxiv-astro-ph0609295,240.2911674,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609295"">link</a>",,
arxiv-astro-ph0609762,240.2900291,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609762"">link</a>",,
arxiv-astro-ph0406498,240.223406,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406498"">link</a>",,
arxiv-astro-ph0406317,240.2159877,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406317"">link</a>",,
nasa_techdoc_19980237711,240.1155872,"<a href=""http://www.archive.org/details/nasa_techdoc_19980237711"">link</a>",,
arxiv-astro-ph0107039,240.052487,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107039"">link</a>",,
nasa_techdoc_19920016942,240.0239045,"<a href=""http://www.archive.org/details/nasa_techdoc_19920016942"">link</a>",,
jstor-1644723,239.9463964,"<a href=""http://www.archive.org/details/jstor-1644723"">link</a>",,
nasa_techdoc_20000063507,239.8863084,"<a href=""http://www.archive.org/details/nasa_techdoc_20000063507"">link</a>",,
arxiv-astro-ph9910450,239.881702,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910450"">link</a>",,
arxiv-0807.2774,239.8452197,"<a href=""http://www.archive.org/details/arxiv-0807.2774"">link</a>",,
arxiv-1107.4608,239.8082598,"<a href=""http://www.archive.org/details/arxiv-1107.4608"">link</a>",,
arxiv-astro-ph9906108,239.7439014,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906108"">link</a>",,
arxiv-astro-ph0406558,239.6735436,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406558"">link</a>",,
arxiv-astro-ph9210004,239.6496356,"<a href=""http://www.archive.org/details/arxiv-astro-ph9210004"">link</a>",,
arxiv-astro-ph0609148,239.6241,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609148"">link</a>",,
arxiv-1304.7107,239.6234827,"<a href=""http://www.archive.org/details/arxiv-1304.7107"">link</a>",,
arxiv-astro-ph9702221,239.6157405,"<a href=""http://www.archive.org/details/arxiv-astro-ph9702221"">link</a>",,
nasa_techdoc_19760010489,239.5909091,"<a href=""http://www.archive.org/details/nasa_techdoc_19760010489"">link</a>",,
arxiv-astro-ph9712322,239.5636904,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712322"">link</a>",,
arxiv-astro-ph9910064,239.5521206,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910064"">link</a>",,
arxiv-1304.1378,239.5511903,"<a href=""http://www.archive.org/details/arxiv-1304.1378"">link</a>",,
nasa_techdoc_19960016709,239.4991824,"<a href=""http://www.archive.org/details/nasa_techdoc_19960016709"">link</a>",,
arxiv-astro-ph9902180,239.4916619,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902180"">link</a>",,
philtrans01823236,239.4881235,"<a href=""http://www.archive.org/details/philtrans01823236"">link</a>",,
jstor-106921,239.4782252,"<a href=""http://www.archive.org/details/jstor-106921"">link</a>",,
arxiv-astro-ph9910167,239.4515673,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910167"">link</a>",,
arxiv-1203.2239,239.4313584,"<a href=""http://www.archive.org/details/arxiv-1203.2239"">link</a>",,
arxiv-1203.2578,239.422804,"<a href=""http://www.archive.org/details/arxiv-1203.2578"">link</a>",,
arxiv-astro-ph9702090,239.3737078,"<a href=""http://www.archive.org/details/arxiv-astro-ph9702090"">link</a>",,
arxiv-1107.3142,239.3562357,"<a href=""http://www.archive.org/details/arxiv-1107.3142"">link</a>",,
philtrans04380091,239.3029761,"<a href=""http://www.archive.org/details/philtrans04380091"">link</a>",,
nasa_techdoc_20020000925,239.2935528,"<a href=""http://www.archive.org/details/nasa_techdoc_20020000925"">link</a>",,
nasa_techdoc_19980019443,239.2730999,"<a href=""http://www.archive.org/details/nasa_techdoc_19980019443"">link</a>",,
arxiv-astro-ph9407084,239.2601403,"<a href=""http://www.archive.org/details/arxiv-astro-ph9407084"">link</a>",,
philtrans02011961,239.2598634,"<a href=""http://www.archive.org/details/philtrans02011961"">link</a>",,
arxiv-1007.2850,239.2555132,"<a href=""http://www.archive.org/details/arxiv-1007.2850"">link</a>",,
arxiv-1107.5449,239.2212528,"<a href=""http://www.archive.org/details/arxiv-1107.5449"">link</a>",,
arxiv-astro-ph9702118,239.1912193,"<a href=""http://www.archive.org/details/arxiv-astro-ph9702118"">link</a>",,
arxiv-astro-ph0406237,239.1669823,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406237"">link</a>",,
arxiv-physics0107003,239.1645211,"<a href=""http://www.archive.org/details/arxiv-physics0107003"">link</a>",,
arxiv-astro-ph9702030,239.1530971,"<a href=""http://www.archive.org/details/arxiv-astro-ph9702030"">link</a>",,
arxiv-1005.4080,239.0925574,"<a href=""http://www.archive.org/details/arxiv-1005.4080"">link</a>",,
nasa_techdoc_19980202398,239.0896827,"<a href=""http://www.archive.org/details/nasa_techdoc_19980202398"">link</a>",,
arxiv-astro-ph9910533,239.0870124,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910533"">link</a>",,
arxiv-astro-ph9910382,239.0723376,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910382"">link</a>",,
jstor-107028,239.0692832,"<a href=""http://www.archive.org/details/jstor-107028"">link</a>",,
arxiv-astro-ph9902053,239.043969,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902053"">link</a>",,
nasa_techdoc_19720025250,239.0321613,"<a href=""http://www.archive.org/details/nasa_techdoc_19720025250"">link</a>",,
arxiv-1107.3845,239.0224262,"<a href=""http://www.archive.org/details/arxiv-1107.3845"">link</a>",,
arxiv-astro-ph0009124,239.0064775,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009124"">link</a>",,
arxiv-astro-ph9906024,238.9909269,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906024"">link</a>",,
jstor-1413902,238.9694915,"<a href=""http://www.archive.org/details/jstor-1413902"">link</a>",,
arxiv-astro-ph0107211,238.9405772,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107211"">link</a>",,
arxiv-1007.4014,238.932108,"<a href=""http://www.archive.org/details/arxiv-1007.4014"">link</a>",,
arxiv-1203.5271,238.9238125,"<a href=""http://www.archive.org/details/arxiv-1203.5271"">link</a>",,
gungamesbulletinmgs-01,238.9015645,"<a href=""http://www.archive.org/details/gungamesbulletinmgs-01"">link</a>",,
arxiv-0804.1363,238.8826404,"<a href=""http://www.archive.org/details/arxiv-0804.1363"">link</a>",,
arxiv-astro-ph9910402,238.8787961,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910402"">link</a>",,
arxiv-astro-ph0406562,238.8772697,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406562"">link</a>",,
philtrans01177382,238.8714582,"<a href=""http://www.archive.org/details/philtrans01177382"">link</a>",,
arxiv-1107.2930,238.8552706,"<a href=""http://www.archive.org/details/arxiv-1107.2930"">link</a>",,
nasa_techdoc_19760010916,238.8452954,"<a href=""http://www.archive.org/details/nasa_techdoc_19760010916"">link</a>",,
nasa_techdoc_20000048260,238.8239785,"<a href=""http://www.archive.org/details/nasa_techdoc_20000048260"">link</a>",,
arxiv-1007.0955,238.8131668,"<a href=""http://www.archive.org/details/arxiv-1007.0955"">link</a>",,
arxiv-astro-ph9712316,238.8121421,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712316"">link</a>",,
nasa_techdoc_20010011041,238.7662615,"<a href=""http://www.archive.org/details/nasa_techdoc_20010011041"">link</a>",,
arxiv-astro-ph9702156,238.7580993,"<a href=""http://www.archive.org/details/arxiv-astro-ph9702156"">link</a>",,
arxiv-1005.0785,238.7393185,"<a href=""http://www.archive.org/details/arxiv-1005.0785"">link</a>",,
arxiv-astro-ph0406644,238.7337789,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406644"">link</a>",,
arxiv-astro-ph9902018,238.7135816,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902018"">link</a>",,
nasa_techdoc_19750009209,238.6833183,"<a href=""http://www.archive.org/details/nasa_techdoc_19750009209"">link</a>",,
bbc-rd-reports-1954-03,238.6617562,"<a href=""http://www.archive.org/details/bbc-rd-reports-1954-03"">link</a>",,
arxiv-1107.0142,238.6469301,"<a href=""http://www.archive.org/details/arxiv-1107.0142"">link</a>",,
arxiv-astro-ph0609353,238.6386629,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609353"">link</a>",,
nasa_techdoc_19900012978,238.6218817,"<a href=""http://www.archive.org/details/nasa_techdoc_19900012978"">link</a>",,
jstor-107014,238.5256208,"<a href=""http://www.archive.org/details/jstor-107014"">link</a>",,
arxiv-astro-ph0609092,238.5152235,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609092"">link</a>",,
arxiv-astro-ph9910499,238.4793024,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910499"">link</a>",,
jstor-106930,238.4619807,"<a href=""http://www.archive.org/details/jstor-106930"">link</a>",,
nasa_techdoc_20100003059,238.4533382,"<a href=""http://www.archive.org/details/nasa_techdoc_20100003059"">link</a>",,
arxiv-0807.2525,238.4395631,"<a href=""http://www.archive.org/details/arxiv-0807.2525"">link</a>",,
arxiv-1005.2847,238.4066675,"<a href=""http://www.archive.org/details/arxiv-1005.2847"">link</a>",,
arxiv-1007.0349,238.3755539,"<a href=""http://www.archive.org/details/arxiv-1007.0349"">link</a>",,
arxiv-astro-ph0009037,238.3733307,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009037"">link</a>",,
philtrans00814197,238.3535826,"<a href=""http://www.archive.org/details/philtrans00814197"">link</a>",,
nasa_techdoc_19980023498,238.3296495,"<a href=""http://www.archive.org/details/nasa_techdoc_19980023498"">link</a>",,
bbc-rd-reports-1962-06,238.2789041,"<a href=""http://www.archive.org/details/bbc-rd-reports-1962-06"">link</a>",,
arxiv-1107.1804,238.2223657,"<a href=""http://www.archive.org/details/arxiv-1107.1804"">link</a>",,
arxiv-astro-ph9702111,238.1744536,"<a href=""http://www.archive.org/details/arxiv-astro-ph9702111"">link</a>",,
arxiv-1005.1924,238.163712,"<a href=""http://www.archive.org/details/arxiv-1005.1924"">link</a>",,
philtrans01597873,238.1485835,"<a href=""http://www.archive.org/details/philtrans01597873"">link</a>",,
arxiv-astro-ph0406160,238.1450899,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406160"">link</a>",,
arxiv-1005.2286,238.1088618,"<a href=""http://www.archive.org/details/arxiv-1005.2286"">link</a>",,
arxiv-astro-ph0009056,238.0978321,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009056"">link</a>",,
arxiv-astro-ph0107317,238.020667,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107317"">link</a>",,
nasa_techdoc_19860003787,237.9812166,"<a href=""http://www.archive.org/details/nasa_techdoc_19860003787"">link</a>",,
bbc-rd-reports-1962-01,237.9696684,"<a href=""http://www.archive.org/details/bbc-rd-reports-1962-01"">link</a>",,
arxiv-astro-ph0009396,237.9266156,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009396"">link</a>",,
arxiv-astro-ph9702209,237.8868621,"<a href=""http://www.archive.org/details/arxiv-astro-ph9702209"">link</a>",,
GalaxiesAndTheUniverse,237.8836918,"<a href=""http://www.archive.org/details/GalaxiesAndTheUniverse"">link</a>",,
jstor-108952,237.8719643,"<a href=""http://www.archive.org/details/jstor-108952"">link</a>",,
arxiv-1304.3236,237.8684451,"<a href=""http://www.archive.org/details/arxiv-1304.3236"">link</a>",,
arxiv-1007.3263,237.8484663,"<a href=""http://www.archive.org/details/arxiv-1007.3263"">link</a>",,
arxiv-astro-ph9906398,237.8074123,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906398"">link</a>",,
arxiv-astro-ph9902045,237.7886655,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902045"">link</a>",,
nasa_techdoc_20000032784,237.7709985,"<a href=""http://www.archive.org/details/nasa_techdoc_20000032784"">link</a>",,
philtrans03063201,237.6922096,"<a href=""http://www.archive.org/details/philtrans03063201"">link</a>",,
arxiv-astro-ph0009335,237.6453286,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009335"">link</a>",,
arxiv-astro-ph0406495,237.5794213,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406495"">link</a>",,
arxiv-astro-ph9906357,237.5516724,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906357"">link</a>",,
arxiv-acc-phys9411004,237.5076997,"<a href=""http://www.archive.org/details/arxiv-acc-phys9411004"">link</a>",,
nasa_techdoc_19940003394,237.5025304,"<a href=""http://www.archive.org/details/nasa_techdoc_19940003394"">link</a>",,
arxiv-1107.3675,237.4974877,"<a href=""http://www.archive.org/details/arxiv-1107.3675"">link</a>",,
arxiv-astro-ph0604253,237.4876554,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604253"">link</a>",,
arxiv-astro-ph0406146,237.4845229,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406146"">link</a>",,
arxiv-0807.0590,237.4348313,"<a href=""http://www.archive.org/details/arxiv-0807.0590"">link</a>",,
arxiv-astro-ph9910066,237.3432867,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910066"">link</a>",,
nasa_techdoc_20020085345,237.3295257,"<a href=""http://www.archive.org/details/nasa_techdoc_20020085345"">link</a>",,
arxiv-1005.1571,237.3189535,"<a href=""http://www.archive.org/details/arxiv-1005.1571"">link</a>",,
arxiv-1005.4361,237.2687438,"<a href=""http://www.archive.org/details/arxiv-1005.4361"">link</a>",,
arxiv-astro-ph9910501,237.2450686,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910501"">link</a>",,
arxiv-1304.5023,237.2219936,"<a href=""http://www.archive.org/details/arxiv-1304.5023"">link</a>",,
arxiv-astro-ph0406216,237.199232,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406216"">link</a>",,
arxiv-astro-ph9906051,237.1955268,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906051"">link</a>",,
nasa_techdoc_19730023610,237.1897926,"<a href=""http://www.archive.org/details/nasa_techdoc_19730023610"">link</a>",,
cbarchive_115618_theeffectofilluminationandpool1967,237.1693112,"<a href=""http://www.archive.org/details/cbarchive_115618_theeffectofilluminationandpool1967"">link</a>",,
arxiv-0807.1698,237.1302829,"<a href=""http://www.archive.org/details/arxiv-0807.1698"">link</a>",,
jstor-107002,237.1163362,"<a href=""http://www.archive.org/details/jstor-107002"">link</a>",,
arxiv-1107.5229,237.0903527,"<a href=""http://www.archive.org/details/arxiv-1107.5229"">link</a>",,
arxiv-astro-ph0609384,237.0726254,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609384"">link</a>",,
arxiv-astro-ph0609524,237.0475285,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609524"">link</a>",,
nasa_techdoc_20000021450,237.0380079,"<a href=""http://www.archive.org/details/nasa_techdoc_20000021450"">link</a>",,
arxiv-1107.3723,237.0333851,"<a href=""http://www.archive.org/details/arxiv-1107.3723"">link</a>",,
arxiv-1304.0931,237.0041092,"<a href=""http://www.archive.org/details/arxiv-1304.0931"">link</a>",,
arxiv-1203.1896,237.0010251,"<a href=""http://www.archive.org/details/arxiv-1203.1896"">link</a>",,
nasa_techdoc_19750006673,236.928211,"<a href=""http://www.archive.org/details/nasa_techdoc_19750006673"">link</a>",,
arxiv-astro-ph9712334,236.911661,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712334"">link</a>",,
arxiv-astro-ph9910481,236.8950709,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910481"">link</a>",,
arxiv-astro-ph0609415,236.8400774,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609415"">link</a>",,
arxiv-astro-ph0107064,236.8396829,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107064"">link</a>",,
arxiv-1107.5223,236.7755599,"<a href=""http://www.archive.org/details/arxiv-1107.5223"">link</a>",,
arxiv-astro-ph9902248,236.7558298,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902248"">link</a>",,
arxiv-1203.2065,236.754093,"<a href=""http://www.archive.org/details/arxiv-1203.2065"">link</a>",,
arxiv-astro-ph0609334,236.7123459,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609334"">link</a>",,
nasa_techdoc_19680019092,236.703411,"<a href=""http://www.archive.org/details/nasa_techdoc_19680019092"">link</a>",,
arxiv-astro-ph9910037,236.66215,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910037"">link</a>",,
nasa_techdoc_20050137663,236.6355968,"<a href=""http://www.archive.org/details/nasa_techdoc_20050137663"">link</a>",,
arxiv-1107.2198,236.6302338,"<a href=""http://www.archive.org/details/arxiv-1107.2198"">link</a>",,
nasa_techdoc_19970022983,236.6209844,"<a href=""http://www.archive.org/details/nasa_techdoc_19970022983"">link</a>",,
nasa_techdoc_19790002553,236.6031966,"<a href=""http://www.archive.org/details/nasa_techdoc_19790002553"">link</a>",,
arxiv-1005.1651,236.5812918,"<a href=""http://www.archive.org/details/arxiv-1005.1651"">link</a>",,
arxiv-astro-ph9712353,236.5438611,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712353"">link</a>",,
arxiv-astro-ph9906061,236.5055711,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906061"">link</a>",,
nasa_techdoc_19980018115,236.5048466,"<a href=""http://www.archive.org/details/nasa_techdoc_19980018115"">link</a>",,
nasa_techdoc_19800004887,236.5045819,"<a href=""http://www.archive.org/details/nasa_techdoc_19800004887"">link</a>",,
jstor-106932,236.487353,"<a href=""http://www.archive.org/details/jstor-106932"">link</a>",,
philtrans02664881,236.4272338,"<a href=""http://www.archive.org/details/philtrans02664881"">link</a>",,
arxiv-astro-ph0107250,236.388844,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107250"">link</a>",,
nasa_techdoc_20010057623,236.3427464,"<a href=""http://www.archive.org/details/nasa_techdoc_20010057623"">link</a>",,
nasa_techdoc_20040171163,236.3073559,"<a href=""http://www.archive.org/details/nasa_techdoc_20040171163"">link</a>",,
nasa_techdoc_19970027071,236.2396665,"<a href=""http://www.archive.org/details/nasa_techdoc_19970027071"">link</a>",,
arxiv-1203.2649,236.2210321,"<a href=""http://www.archive.org/details/arxiv-1203.2649"">link</a>",,
nasa_techdoc_19980210218,236.1718395,"<a href=""http://www.archive.org/details/nasa_techdoc_19980210218"">link</a>",,
nasa_techdoc_20040082236,236.1595968,"<a href=""http://www.archive.org/details/nasa_techdoc_20040082236"">link</a>",,
arxiv-astro-ph9910554,236.1403065,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910554"">link</a>",,
arxiv-astro-ph0009338,236.0444601,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009338"">link</a>",,
arxiv-1203.3986,235.7745752,"<a href=""http://www.archive.org/details/arxiv-1203.3986"">link</a>",,
nasa_techdoc_19990103130,235.7651176,"<a href=""http://www.archive.org/details/nasa_techdoc_19990103130"">link</a>",,
arxiv-astro-ph0009408,235.7603171,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009408"">link</a>",,
arxiv-astro-ph9902249,235.745417,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902249"">link</a>",,
nasa_techdoc_19970025516,235.7170237,"<a href=""http://www.archive.org/details/nasa_techdoc_19970025516"">link</a>",,
arxiv-astro-ph0609337,235.6608996,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609337"">link</a>",,
arxiv-astro-ph0406390,235.6267661,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406390"">link</a>",,
arxiv-1005.4687,235.6173586,"<a href=""http://www.archive.org/details/arxiv-1005.4687"">link</a>",,
arxiv-astro-ph0009374,235.5679611,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009374"">link</a>",,
nasa_techdoc_20040046922,235.5666224,"<a href=""http://www.archive.org/details/nasa_techdoc_20040046922"">link</a>",,
jstor-1626035,235.543046,"<a href=""http://www.archive.org/details/jstor-1626035"">link</a>",,
arxiv-astro-ph9902147,235.5053143,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902147"">link</a>",,
arxiv-astro-ph0107574,235.4792346,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107574"">link</a>",,
arxiv-astro-ph9906276,235.4311253,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906276"">link</a>",,
arxiv-astro-ph9910129,235.4026466,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910129"">link</a>",,
arxiv-astro-ph0107065,235.3888837,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107065"">link</a>",,
arxiv-astro-ph0009497,235.3100303,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009497"">link</a>",,
arxiv-astro-ph9407023,235.1966276,"<a href=""http://www.archive.org/details/arxiv-astro-ph9407023"">link</a>",,
arxiv-astro-ph9712082,235.178346,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712082"">link</a>",,
nasa_techdoc_20060012317,235.1646404,"<a href=""http://www.archive.org/details/nasa_techdoc_20060012317"">link</a>",,
arxiv-1203.0723,235.1474008,"<a href=""http://www.archive.org/details/arxiv-1203.0723"">link</a>",,
arxiv-1304.5280,235.1406084,"<a href=""http://www.archive.org/details/arxiv-1304.5280"">link</a>",,
arxiv-1007.2146,235.1372645,"<a href=""http://www.archive.org/details/arxiv-1007.2146"">link</a>",,
arxiv-1007.4597,235.0941586,"<a href=""http://www.archive.org/details/arxiv-1007.4597"">link</a>",,
arxiv-astro-ph9910026,235.0892146,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910026"">link</a>",,
arxiv-astro-ph0604032,235.0751213,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604032"">link</a>",,
arxiv-astro-ph0107366,235.0668945,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107366"">link</a>",,
arxiv-astro-ph0406010,235.0562838,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406010"">link</a>",,
arxiv-astro-ph0107474,234.960619,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107474"">link</a>",,
arxiv-1107.2180,234.9463242,"<a href=""http://www.archive.org/details/arxiv-1107.2180"">link</a>",,
arxiv-astro-ph9910275,234.9118849,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910275"">link</a>",,
arxiv-0807.1316,234.8182436,"<a href=""http://www.archive.org/details/arxiv-0807.1316"">link</a>",,
arxiv-1007.3831,234.7632504,"<a href=""http://www.archive.org/details/arxiv-1007.3831"">link</a>",,
arxiv-astro-ph9712299,234.7207779,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712299"">link</a>",,
arxiv-astro-ph9910165,234.7181084,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910165"">link</a>",,
arxiv-0807.3533,234.6916686,"<a href=""http://www.archive.org/details/arxiv-0807.3533"">link</a>",,
arxiv-1304.1706,234.6848532,"<a href=""http://www.archive.org/details/arxiv-1304.1706"">link</a>",,
arxiv-1007.3203,234.6488054,"<a href=""http://www.archive.org/details/arxiv-1007.3203"">link</a>",,
arxiv-0804.4439,234.6255732,"<a href=""http://www.archive.org/details/arxiv-0804.4439"">link</a>",,
arxiv-astro-ph0009080,234.6231814,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009080"">link</a>",,
arxiv-1304.1699,234.6136367,"<a href=""http://www.archive.org/details/arxiv-1304.1699"">link</a>",,
arxiv-astro-ph9910454,234.5935425,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910454"">link</a>",,
nasa_techdoc_19970008144,234.57084,"<a href=""http://www.archive.org/details/nasa_techdoc_19970008144"">link</a>",,
nasa_techdoc_20050210088,234.5484373,"<a href=""http://www.archive.org/details/nasa_techdoc_20050210088"">link</a>",,
nasa_techdoc_19980029707,234.5166574,"<a href=""http://www.archive.org/details/nasa_techdoc_19980029707"">link</a>",,
arxiv-1005.5251,234.4919389,"<a href=""http://www.archive.org/details/arxiv-1005.5251"">link</a>",,
nasa_techdoc_20040171650,234.4809088,"<a href=""http://www.archive.org/details/nasa_techdoc_20040171650"">link</a>",,
arxiv-1107.2396,234.427423,"<a href=""http://www.archive.org/details/arxiv-1107.2396"">link</a>",,
arxiv-astro-ph9910476,234.374011,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910476"">link</a>",,
arxiv-astro-ph9712127,234.3429108,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712127"">link</a>",,
nasa_techdoc_19980232665,234.2905528,"<a href=""http://www.archive.org/details/nasa_techdoc_19980232665"">link</a>",,
nasa_techdoc_19760014423,234.2123319,"<a href=""http://www.archive.org/details/nasa_techdoc_19760014423"">link</a>",,
arxiv-astro-ph9910219,234.1887719,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910219"">link</a>",,
arxiv-astro-ph9411048,234.1811614,"<a href=""http://www.archive.org/details/arxiv-astro-ph9411048"">link</a>",,
arxiv-1304.0193,234.1678646,"<a href=""http://www.archive.org/details/arxiv-1304.0193"">link</a>",,
arxiv-astro-ph0009018,234.1416327,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009018"">link</a>",,
nasa_techdoc_19880069935,234.1237057,"<a href=""http://www.archive.org/details/nasa_techdoc_19880069935"">link</a>",,
cbarchive_103269_attractionofchironomussalinari1994,234.0749998,"<a href=""http://www.archive.org/details/cbarchive_103269_attractionofchironomussalinari1994"">link</a>",,
arxiv-1005.4432,234.0527835,"<a href=""http://www.archive.org/details/arxiv-1005.4432"">link</a>",,
arxiv-astro-ph9712076,234.0371234,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712076"">link</a>",,
arxiv-astro-ph0406130,234.0063804,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406130"">link</a>",,
arxiv-astro-ph0107326,233.990445,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107326"">link</a>",,
arxiv-1005.1730,233.8716315,"<a href=""http://www.archive.org/details/arxiv-1005.1730"">link</a>",,
arxiv-astro-ph0009161,233.8663306,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009161"">link</a>",,
nasa_techdoc_20010093081,233.7473609,"<a href=""http://www.archive.org/details/nasa_techdoc_20010093081"">link</a>",,
arxiv-1107.5587,233.7458659,"<a href=""http://www.archive.org/details/arxiv-1107.5587"">link</a>",,
arxiv-0804.4353,233.677291,"<a href=""http://www.archive.org/details/arxiv-0804.4353"">link</a>",,
arxiv-astro-ph0009472,233.6306947,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009472"">link</a>",,
arxiv-0807.1124,233.6222972,"<a href=""http://www.archive.org/details/arxiv-0807.1124"">link</a>",,
arxiv-1203.3226,233.5686241,"<a href=""http://www.archive.org/details/arxiv-1203.3226"">link</a>",,
arxiv-0804.4110,233.3393361,"<a href=""http://www.archive.org/details/arxiv-0804.4110"">link</a>",,
